,유아여성인구수,유아남성인구수,초등학생여성인구수,초등학생남성인구수,중학생여성인구수,중학생남성인구수,고등학생여성인구수,고등학생남성인구수,geometry,미성년총인구,만12세이하총인구
64,28.0,16.0,18.0,34.0,10.0,15.0,11.0,6.0,"POLYGON ((944000 1950800, 944000 1950900, 944100 1950900, 944100 1950800, 944000 1950800))",138.0,96.0
65,0.0,0.0,0.0,0.0,7.0,0.0,6.0,8.0,"POLYGON ((941400 1950600, 941400 1950700, 941500 1950700, 941500 1950600, 941400 1950600))",21.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"POLYGON ((940800 1950800, 940800 1950900, 940900 1950900, 940900 1950800, 940800 1950800))",6.0,0.0
67,17.0,21.0,15.0,19.0,0.0,8.0,12.0,7.0,"POLYGON ((943500 1950700, 943500 1950800, 943600 1950800, 943600 1950700, 943500 1950700))",99.0,72.0
68,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942700 1950500, 942700 1950600, 942800 1950600, 942800 1950500, 942700 1950500))",19.0,19.0
69,6.0,12.0,8.0,16.0,8.0,0.0,0.0,0.0,"POLYGON ((942000 1951300, 942000 1951400, 942100 1951400, 942100 1951300, 942000 1951300))",50.0,42.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943500 1948900, 943500 1949000, 943600 1949000, 943600 1948900, 943500 1948900))",0.0,0.0
71,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1950500, 942500 1950600, 942600 1950600, 942600 1950500, 942500 1950500))",7.0,7.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944100 1950500, 944100 1950600, 944200 1950600, 944200 1950500, 944100 1950500))",0.0,0.0
73,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1948700, 941800 1948800, 941900 1948800, 941900 1948700, 941800 1948700))",13.0,13.0
74,19.0,13.0,23.0,16.0,11.0,7.0,10.0,9.0,"POLYGON ((944200 1950700, 944200 1950800, 944300 1950800, 944300 1950700, 944200 1950700))",108.0,71.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1951200, 941800 1951300, 941900 1951300, 941900 1951200, 941800 1951200))",0.0,0.0
76,35.0,28.0,38.0,24.0,9.0,12.0,11.0,0.0,"POLYGON ((940000 1952700, 940000 1952800, 940100 1952800, 940100 1952700, 940000 1952700))",157.0,125.0
77,12.0,7.0,9.0,14.0,9.0,7.0,6.0,17.0,"POLYGON ((941300 1948700, 941300 1948800, 941400 1948800, 941400 1948700, 941300 1948700))",81.0,42.0
78,8.0,0.0,10.0,11.0,0.0,9.0,0.0,0.0,"POLYGON ((942400 1950200, 942400 1950300, 942500 1950300, 942500 1950200, 942400 1950200))",38.0,29.0
79,0.0,0.0,9.0,16.0,7.0,11.0,9.0,6.0,"POLYGON ((941200 1950100, 941200 1950200, 941300 1950200, 941300 1950100, 941200 1950100))",58.0,25.0
80,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,"POLYGON ((942000 1950800, 942000 1950900, 942100 1950900, 942100 1950800, 942000 1950800))",6.0,0.0
81,29.0,24.0,10.0,6.0,0.0,0.0,0.0,0.0,"POLYGON ((943200 1951300, 943200 1951400, 943300 1951400, 943300 1951300, 943200 1951300))",69.0,69.0
82,9.0,16.0,11.0,17.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1952300, 938900 1952400, 939000 1952400, 939000 1952300, 938900 1952300))",53.0,53.0
83,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,"POLYGON ((940200 1952900, 940200 1953000, 940300 1953000, 940300 1952900, 940200 1952900))",20.0,10.0
84,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1950500, 940700 1950600, 940800 1950600, 940800 1950500, 940700 1950500))",7.0,7.0
85,33.0,38.0,39.0,42.0,11.0,17.0,10.0,14.0,"POLYGON ((942100 1951400, 942100 1951500, 942200 1951500, 942200 1951400, 942100 1951400))",204.0,152.0
86,7.0,6.0,0.0,7.0,0.0,0.0,6.0,8.0,"POLYGON ((941200 1949900, 941200 1950000, 941300 1950000, 941300 1949900, 941200 1949900))",34.0,20.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1950600, 943600 1950700, 943700 1950700, 943700 1950600, 943600 1950600))",0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941700 1952000, 941700 1952100, 941800 1952100, 941800 1952000, 941700 1952000))",0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943300 1949000, 943300 1949100, 943400 1949100, 943400 1949000, 943300 1949000))",0.0,0.0
90,12.0,19.0,13.0,19.0,11.0,0.0,11.0,9.0,"POLYGON ((944000 1951000, 944000 1951100, 944100 1951100, 944100 1951000, 944000 1951000))",94.0,63.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1953000, 938800 1953100, 938900 1953100, 938900 1953000, 938800 1953000))",0.0,0.0
92,13.0,20.0,37.0,39.0,19.0,19.0,12.0,10.0,"POLYGON ((941600 1950300, 941600 1950400, 941700 1950400, 941700 1950300, 941600 1950300))",169.0,109.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943900 1950400, 943900 1950500, 944000 1950500, 944000 1950400, 943900 1950400))",0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1949900, 940200 1950000, 940300 1950000, 940300 1949900, 940200 1949900))",0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939400 1951200, 939400 1951300, 939500 1951300, 939500 1951200, 939400 1951200))",0.0,0.0
96,0.0,6.0,0.0,8.0,0.0,6.0,6.0,0.0,"POLYGON ((942400 1950100, 942400 1950200, 942500 1950200, 942500 1950100, 942400 1950100))",26.0,14.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"POLYGON ((941900 1948300, 941900 1948400, 942000 1948400, 942000 1948300, 941900 1948300))",7.0,0.0
98,6.0,0.0,27.0,31.0,13.0,22.0,15.0,11.0,"POLYGON ((944300 1950700, 944300 1950800, 944400 1950800, 944400 1950700, 944300 1950700))",125.0,64.0
99,0.0,8.0,16.0,9.0,8.0,7.0,10.0,8.0,"POLYGON ((941500 1953000, 941500 1953100, 941600 1953100, 941600 1953000, 941500 1953000))",66.0,33.0
100,8.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,"POLYGON ((941300 1949700, 941300 1949800, 941400 1949800, 941400 1949700, 941300 1949700))",32.0,32.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1950100, 942900 1950200, 943000 1950200, 943000 1950100, 942900 1950100))",0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941700 1949500, 941700 1949600, 941800 1949600, 941800 1949500, 941700 1949500))",0.0,0.0
103,14.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1951900, 941900 1952000, 942000 1952000, 942000 1951900, 941900 1951900))",37.0,37.0
104,0.0,7.0,15.0,8.0,0.0,7.0,0.0,7.0,"POLYGON ((941000 1949900, 941000 1950000, 941100 1950000, 941100 1949900, 941000 1949900))",44.0,30.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"POLYGON ((939300 1953000, 939300 1953100, 939400 1953100, 939400 1953000, 939300 1953000))",7.0,0.0
106,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942000 1948200, 942000 1948300, 942100 1948300, 942100 1948200, 942000 1948200))",21.0,21.0
107,0.0,7.0,9.0,8.0,6.0,0.0,0.0,8.0,"POLYGON ((942600 1948700, 942600 1948800, 942700 1948800, 942700 1948700, 942600 1948700))",38.0,24.0
108,0.0,0.0,11.0,19.0,16.0,15.0,12.0,17.0,"POLYGON ((940300 1950900, 940300 1951000, 940400 1951000, 940400 1950900, 940300 1950900))",90.0,30.0
109,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1948400, 941600 1948500, 941700 1948500, 941700 1948400, 941600 1948400))",7.0,7.0
110,0.0,0.0,13.0,10.0,0.0,0.0,7.0,8.0,"POLYGON ((943300 1949800, 943300 1949900, 943400 1949900, 943400 1949800, 943300 1949800))",38.0,23.0
111,6.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1948000, 942800 1948100, 942900 1948100, 942900 1948000, 942800 1948000))",27.0,27.0
112,0.0,6.0,10.0,0.0,0.0,9.0,0.0,0.0,"POLYGON ((940500 1950800, 940500 1950900, 940600 1950900, 940600 1950800, 940500 1950800))",25.0,16.0
113,6.0,10.0,19.0,27.0,14.0,8.0,0.0,7.0,"POLYGON ((942500 1949600, 942500 1949700, 942600 1949700, 942600 1949600, 942500 1949600))",91.0,62.0
114,0.0,8.0,10.0,8.0,0.0,8.0,9.0,7.0,"POLYGON ((942800 1950100, 942800 1950200, 942900 1950200, 942900 1950100, 942800 1950100))",50.0,26.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1952500, 941600 1952600, 941700 1952600, 941700 1952500, 941600 1952500))",0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1948800, 943700 1948900, 943800 1948900, 943800 1948800, 943700 1948800))",0.0,0.0
117,40.0,28.0,14.0,10.0,13.0,6.0,12.0,13.0,"POLYGON ((945000 1950200, 945000 1950300, 945100 1950300, 945100 1950200, 945000 1950200))",136.0,92.0
118,10.0,14.0,15.0,16.0,0.0,0.0,7.0,0.0,"POLYGON ((941400 1948500, 941400 1948600, 941500 1948600, 941500 1948500, 941400 1948500))",62.0,55.0
119,8.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((944300 1950300, 944300 1950400, 944400 1950400, 944400 1950300, 944300 1950300))",32.0,32.0
120,6.0,7.0,10.0,14.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1951900, 939800 1952000, 939900 1952000, 939900 1951900, 939800 1951900))",37.0,37.0
121,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1952000, 939100 1952100, 939200 1952100, 939200 1952000, 939100 1952000))",18.0,18.0
122,11.0,11.0,9.0,14.0,0.0,6.0,7.0,8.0,"POLYGON ((942100 1951500, 942100 1951600, 942200 1951600, 942200 1951500, 942100 1951500))",66.0,45.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1948800, 941900 1948900, 942000 1948900, 942000 1948800, 941900 1948800))",0.0,0.0
124,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1948700, 942800 1948800, 942900 1948800, 942900 1948700, 942800 1948700))",16.0,16.0
125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,"POLYGON ((939400 1951900, 939400 1952000, 939500 1952000, 939500 1951900, 939400 1951900))",15.0,0.0
126,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941700 1948800, 941700 1948900, 941800 1948900, 941800 1948800, 941700 1948800))",6.0,6.0
127,6.0,0.0,7.0,7.0,8.0,0.0,8.0,0.0,"POLYGON ((941100 1949400, 941100 1949500, 941200 1949500, 941200 1949400, 941100 1949400))",36.0,20.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1952700, 941600 1952800, 941700 1952800, 941700 1952700, 941600 1952700))",0.0,0.0
129,15.0,22.0,42.0,50.0,14.0,22.0,14.0,14.0,"POLYGON ((944700 1950400, 944700 1950500, 944800 1950500, 944800 1950400, 944700 1950400))",193.0,129.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1951900, 942800 1952000, 942900 1952000, 942900 1951900, 942800 1951900))",0.0,0.0
131,11.0,15.0,10.0,9.0,9.0,0.0,0.0,0.0,"POLYGON ((944700 1950700, 944700 1950800, 944800 1950800, 944800 1950700, 944700 1950700))",54.0,45.0
132,9.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,"POLYGON ((940600 1951100, 940600 1951200, 940700 1951200, 940700 1951100, 940600 1951100))",25.0,25.0
133,24.0,28.0,44.0,26.0,8.0,6.0,0.0,8.0,"POLYGON ((939800 1951200, 939800 1951300, 939900 1951300, 939900 1951200, 939800 1951200))",144.0,122.0
134,6.0,11.0,12.0,0.0,0.0,0.0,0.0,6.0,"POLYGON ((942500 1952200, 942500 1952300, 942600 1952300, 942600 1952200, 942500 1952200))",35.0,29.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1952800, 939500 1952900, 939600 1952900, 939600 1952800, 939500 1952800))",0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1949800, 942100 1949900, 942200 1949900, 942200 1949800, 942100 1949800))",0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,"POLYGON ((939000 1952100, 939000 1952200, 939100 1952200, 939100 1952100, 939000 1952100))",6.0,0.0
138,22.0,15.0,35.0,31.0,13.0,20.0,15.0,17.0,"POLYGON ((941500 1950000, 941500 1950100, 941600 1950100, 941600 1950000, 941500 1950000))",168.0,103.0
139,0.0,0.0,15.0,20.0,7.0,8.0,7.0,6.0,"POLYGON ((940900 1949500, 940900 1949600, 941000 1949600, 941000 1949500, 940900 1949500))",63.0,35.0
140,37.0,40.0,17.0,11.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1951500, 939700 1951600, 939800 1951600, 939800 1951500, 939700 1951500))",105.0,105.0
141,32.0,28.0,40.0,38.0,17.0,16.0,11.0,14.0,"POLYGON ((942400 1952100, 942400 1952200, 942500 1952200, 942500 1952100, 942400 1952100))",196.0,138.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1948600, 941200 1948700, 941300 1948700, 941300 1948600, 941200 1948600))",0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1948100, 943700 1948200, 943800 1948200, 943800 1948100, 943700 1948100))",0.0,0.0
144,18.0,14.0,19.0,20.0,0.0,0.0,0.0,0.0,"POLYGON ((939900 1951200, 939900 1951300, 940000 1951300, 940000 1951200, 939900 1951200))",71.0,71.0
145,0.0,7.0,9.0,7.0,0.0,6.0,0.0,0.0,"POLYGON ((941900 1951700, 941900 1951800, 942000 1951800, 942000 1951700, 941900 1951700))",29.0,23.0
146,6.0,12.0,17.0,19.0,7.0,10.0,0.0,0.0,"POLYGON ((938900 1952700, 938900 1952800, 939000 1952800, 939000 1952700, 938900 1952700))",71.0,54.0
147,6.0,13.0,11.0,16.0,7.0,10.0,9.0,8.0,"POLYGON ((941500 1948700, 941500 1948800, 941600 1948800, 941600 1948700, 941500 1948700))",80.0,46.0
148,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1950700, 942500 1950800, 942600 1950800, 942600 1950700, 942500 1950700))",19.0,19.0
149,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,"POLYGON ((941900 1952700, 941900 1952800, 942000 1952800, 942000 1952700, 941900 1952700))",6.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943800 1950500, 943800 1950600, 943900 1950600, 943900 1950500, 943800 1950500))",0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942300 1949800, 942300 1949900, 942400 1949900, 942400 1949800, 942300 1949800))",0.0,0.0
152,20.0,17.0,6.0,6.0,0.0,0.0,7.0,10.0,"POLYGON ((942900 1951500, 942900 1951600, 943000 1951600, 943000 1951500, 942900 1951500))",66.0,49.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1951300, 938900 1951400, 939000 1951400, 939000 1951300, 938900 1951300))",0.0,0.0
154,7.0,10.0,14.0,0.0,6.0,0.0,6.0,0.0,"POLYGON ((942400 1948600, 942400 1948700, 942500 1948700, 942500 1948600, 942400 1948600))",43.0,31.0
155,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1951200, 939100 1951300, 939200 1951300, 939200 1951200, 939100 1951200))",18.0,18.0
156,10.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943400 1949400, 943400 1949500, 943500 1949500, 943500 1949400, 943400 1949400))",34.0,34.0
157,9.0,14.0,18.0,15.0,14.0,8.0,9.0,9.0,"POLYGON ((939500 1953500, 939500 1953600, 939600 1953600, 939600 1953500, 939500 1953500))",96.0,56.0
158,9.0,8.0,0.0,11.0,6.0,0.0,8.0,6.0,"POLYGON ((939000 1953000, 939000 1953100, 939100 1953100, 939100 1953000, 939000 1953000))",48.0,28.0
159,6.0,13.0,6.0,0.0,6.0,7.0,6.0,6.0,"POLYGON ((942300 1948300, 942300 1948400, 942400 1948400, 942400 1948300, 942300 1948300))",50.0,25.0
160,0.0,8.0,19.0,11.0,6.0,9.0,0.0,10.0,"POLYGON ((943200 1948800, 943200 1948900, 943300 1948900, 943300 1948800, 943200 1948800))",63.0,38.0
161,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943100 1950900, 943100 1951000, 943200 1951000, 943200 1950900, 943100 1950900))",8.0,8.0
162,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1951200, 939300 1951300, 939400 1951300, 939400 1951200, 939300 1951200))",16.0,16.0
163,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1948100, 942500 1948200, 942600 1948200, 942600 1948100, 942500 1948100))",9.0,9.0
164,0.0,0.0,8.0,8.0,0.0,0.0,6.0,0.0,"POLYGON ((941000 1950000, 941000 1950100, 941100 1950100, 941100 1950000, 941000 1950000))",22.0,16.0
165,10.0,0.0,13.0,14.0,0.0,10.0,7.0,7.0,"POLYGON ((942700 1948200, 942700 1948300, 942800 1948300, 942800 1948200, 942700 1948200))",61.0,37.0
166,16.0,10.0,0.0,13.0,0.0,0.0,6.0,9.0,"POLYGON ((944800 1950000, 944800 1950100, 944900 1950100, 944900 1950000, 944800 1950000))",54.0,39.0
167,18.0,22.0,10.0,14.0,7.0,0.0,0.0,0.0,"POLYGON ((941700 1948100, 941700 1948200, 941800 1948200, 941800 1948100, 941700 1948100))",71.0,64.0
168,16.0,15.0,31.0,23.0,9.0,9.0,9.0,16.0,"POLYGON ((939300 1953600, 939300 1953700, 939400 1953700, 939400 1953600, 939300 1953600))",128.0,85.0
169,0.0,0.0,11.0,8.0,6.0,0.0,0.0,0.0,"POLYGON ((939900 1952200, 939900 1952300, 940000 1952300, 940000 1952200, 939900 1952200))",25.0,19.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944200 1950200, 944200 1950300, 944300 1950300, 944300 1950200, 944200 1950200))",0.0,0.0
171,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1948400, 941800 1948500, 941900 1948500, 941900 1948400, 941800 1948400))",8.0,8.0
172,14.0,6.0,0.0,8.0,0.0,6.0,0.0,0.0,"POLYGON ((941400 1953100, 941400 1953200, 941500 1953200, 941500 1953100, 941400 1953100))",34.0,28.0
173,8.0,7.0,7.0,12.0,0.0,9.0,6.0,0.0,"POLYGON ((942100 1952600, 942100 1952700, 942200 1952700, 942200 1952600, 942100 1952600))",49.0,34.0
174,22.0,29.0,30.0,31.0,14.0,10.0,0.0,16.0,"POLYGON ((941900 1949900, 941900 1950000, 942000 1950000, 942000 1949900, 941900 1949900))",152.0,112.0
175,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1948200, 942100 1948300, 942200 1948300, 942200 1948200, 942100 1948200))",8.0,8.0
176,0.0,0.0,8.0,11.0,8.0,0.0,0.0,0.0,"POLYGON ((939300 1951800, 939300 1951900, 939400 1951900, 939400 1951800, 939300 1951800))",27.0,19.0
177,12.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((940100 1950500, 940100 1950600, 940200 1950600, 940200 1950500, 940100 1950500))",27.0,27.0
178,10.0,13.0,14.0,17.0,12.0,9.0,7.0,8.0,"POLYGON ((942500 1949200, 942500 1949300, 942600 1949300, 942600 1949200, 942500 1949200))",90.0,54.0
179,0.0,12.0,10.0,11.0,0.0,0.0,7.0,6.0,"POLYGON ((944100 1950400, 944100 1950500, 944200 1950500, 944200 1950400, 944100 1950400))",46.0,33.0
180,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1948100, 943600 1948200, 943700 1948200, 943700 1948100, 943600 1948100))",19.0,19.0
181,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"POLYGON ((941300 1949100, 941300 1949200, 941400 1949200, 941400 1949100, 941300 1949100))",7.0,7.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1952700, 940200 1952800, 940300 1952800, 940300 1952700, 940200 1952700))",0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1951500, 941900 1951600, 942000 1951600, 942000 1951500, 941900 1951500))",0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1953500, 938200 1953600, 938300 1953600, 938300 1953500, 938200 1953500))",0.0,0.0
185,0.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1950400, 942900 1950500, 943000 1950500, 943000 1950400, 942900 1950400))",24.0,24.0
186,9.0,18.0,14.0,9.0,0.0,0.0,6.0,6.0,"POLYGON ((943800 1950800, 943800 1950900, 943900 1950900, 943900 1950800, 943800 1950800))",62.0,50.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1951100, 941800 1951200, 941900 1951200, 941900 1951100, 941800 1951100))",0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1952600, 939500 1952700, 939600 1952700, 939600 1952600, 939500 1952600))",0.0,0.0
189,8.0,0.0,6.0,6.0,0.0,9.0,10.0,7.0,"POLYGON ((939700 1952600, 939700 1952700, 939800 1952700, 939800 1952600, 939700 1952600))",46.0,20.0
190,19.0,8.0,8.0,15.0,0.0,0.0,0.0,7.0,"POLYGON ((941700 1948400, 941700 1948500, 941800 1948500, 941800 1948400, 941700 1948400))",57.0,50.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1951000, 939100 1951100, 939200 1951100, 939200 1951000, 939100 1951000))",0.0,0.0
192,50.0,48.0,53.0,59.0,20.0,22.0,18.0,25.0,"POLYGON ((944500 1950700, 944500 1950800, 944600 1950800, 944600 1950700, 944500 1950700))",295.0,210.0
193,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,"POLYGON ((944600 1950300, 944600 1950400, 944700 1950400, 944700 1950300, 944600 1950300))",16.0,16.0
